frame,id,x,y,w,h
57,6,978,381,55,94
57,7,884,100,12,30
57,9,747,228,31,74
57,11,744,117,21,53
57,12,403,395,29,65
57,14,615,387,40,80
57,17,377,448,51,101
57,21,152,699,28,21
57,22,897,111,17,45
57,27,529,173,23,63
57,28,609,385,50,90
57,32,1127,303,36,85
58,1,929,217,28,67
58,2,599,389,47,83
58,3,587,176,28,68
58,4,1138,155,30,56
58,5,155,280,35,85
58,6,979,381,53,92
58,7,892,98,13,29
58,9,737,230,32,75
58,11,737,117,21,54
58,12,395,394,29,66
58,14,616,386,40,80
58,17,372,448,51,103
58,21,151,699,29,21
58,22,891,112,18,46
58,27,521,174,23,63
58,28,612,383,49,88
58,32,1119,303,37,87
59,1,921,217,28,69
59,2,592,388,47,83
59,3,579,176,28,68
59,4,1133,159,28,54
59,5,148,280,34,86
59,6,979,382,52,91
59,7,901,96,12,28
59,9,729,232,31,74
59,11,731,118,21,54
59,12,385,394,32,72
59,14,617,385,40,80
59,17,366,449,52,103
59,21,151,700,28,20
59,22,884,113,18,45
59,27,512,175,22,63
59,28,617,380,48,87
59,32,1112,304,38,88
60,1,914,218,27,69
60,2,587,389,47,81
60,3,571,177,28,68
60,4,1127,163,28,50
60,5,140,281,34,85
60,6,978,383,51,90
60,7,910,94,11,27
60,9,720,234,30,73
60,11,723,119,21,53
60,12,372,394,38,87
60,14,617,384,41,80
60,17,361,452,52,101
60,21,151,700,28,20
60,22,878,113,18,46
60,27,503,176,22,63
60,28,622,379,44,79
60,32,1105,305,37,89
61,1,906,220,28,67
61,2,581,391,46,76
61,3,563,177,27,69
61,4,1121,165,28,49
61,5,132,282,33,85
61,6,976,383,50,91
61,7,919,92,11,25
61,9,712,236,29,71
61,11,716,119,21,54
61,12,360,393,42,96
61,14,618,383,41,81
61,17,354,452,54,102
61,21,151,700,27,20
61,22,872,113,18,47
61,27,494,177,23,63
61,28,622,378,44,80
61,32,1097,305,37,89
61,38,846,249,35,74
62,1,899,221,27,67
62,2,576,393,48,74
62,3,554,178,27,68
62,4,1115,166,29,49
62,5,124,282,32,86
62,6,973,384,49,90
62,7,928,90,10,24
62,9,703,237,29,71
62,11,709,119,21,55
62,12,349,395,43,99
62,14,619,382,41,81
62,17,348,454,54,101
62,21,151,701,26,19
62,22,866,113,19,47
62,27,486,177,23,64
62,28,623,378,41,72
62,32,1089,306,37,90
62,38,842,249,33,74
63,1,891,223,27,66
63,2,570,394,48,72
63,3,546,179,27,69
63,4,1110,166,30,49
63,5,116,283,33,86
63,6,969,384,49,90
63,7,936,88,10,23
63,9,693,237,30,73
63,11,702,120,21,55
63,12,341,398,43,99
63,14,620,381,41,81
63,17,342,454,55,101
63,21,150,701,27,19
63,22,860,113,19,49
63,27,478,178,23,64
63,28,621,377,41,73
63,32,1081,308,36,88
63,38,838,250,34,73
64,1,883,223,27,66
64,2,562,392,51,75
64,3,537,179,27,70
64,4,1107,167,31,49
64,5,109,283,31,87
64,6,964,384,49,91
64,7,945,86,10,22
64,9,684,237,31,74
64,11,694,121,21,54
64,12,331,400,43,98
64,14,621,380,41,81
64,17,338,455,56,101
64,21,150,701,26,19
64,22,855,115,19,48
64,27,470,179,23,63
64,28,617,377,41,71
64,32,1070,310,37,88
64,38,835,250,34,74
65,1,875,224,27,66
65,2,569,391,46,70
65,3,529,180,27,71
65,4,1107,168,32,48
65,5,102,285,30,86
65,6,962,384,49,91
65,9,676,238,31,75
65,11,686,122,21,54
65,12,322,399,43,102
65,14,622,379,41,81
65,17,335,455,56,102
65,21,150,701,26,19
65,22,849,116,19,48
65,27,463,180,23,63
65,28,618,376,41,70
65,32,1060,313,37,87
65,38,832,250,34,74
66,1,867,225,28,65
66,2,559,389,50,74
66,3,521,181,27,70
66,4,1106,169,32,47
66,5,94,285,30,86
66,6,961,383,49,92
66,9,667,239,32,76
66,11,679,122,22,55
66,12,312,399,44,102
66,14,623,378,41,81
66,17,332,453,56,103
66,21,150,702,25,18
66,22,843,118,18,47
66,27,454,181,23,63
66,28,619,375,42,71
66,32,1050,316,38,86
66,38,829,251,34,73
67,1,860,227,27,64
67,2,557,388,51,73
67,3,512,182,27,70
67,4,1102,170,32,46
67,5,87,286,29,86
67,6,959,383,49,92
67,9,659,241,31,74
67,11,671,123,23,54
67,12,302,398,45,103
67,14,624,377,40,81
67,17,329,452,57,104
67,21,150,702,24,18
67,22,836,120,18,46
67,27,446,181,23,64
67,28,620,374,44,73
67,32,1043,319,38,85
67,38,826,251,33,73
68,1,852,228,27,64
68,2,558,388,52,72
68,3,504,183,26,70
68,4,1097,170,34,48
68,5,78,286,30,87
68,6,959,383,48,92
68,9,652,244,30,72
68,11,665,124,22,54
68,12,294,398,43,99
68,14,625,376,40,81
68,17,327,452,57,104
68,21,149,702,25,18
68,22,830,121,17,45
68,27,438,182,22,64
68,28,622,373,44,75
68,32,1035,321,40,85
68,38,823,251,33,73
69,1,845,230,27,63
69,2,562,387,52,68
69,3,495,184,27,70
69,4,1093,170,34,50
69,5,70,287,29,86
69,6,958,383,48,93
69,9,644,245,29,72
69,11,657,125,23,54
69,12,285,398,42,96
69,14,626,375,40,81
69,17,326,452,55,104
69,21,149,703,24,17
69,22,823,122,18,44
69,27,428,182,23,64
69,28,621,370,46,80
69,32,1028,323,41,85
69,38,820,252,33,73
70,1,836,231,28,64
70,2,568,386,48,62
70,3,486,185,27,70
70,4,1090,171,34,49
70,5,60,288,29,86
70,6,951,383,48,92
70,9,635,246,29,72
70,11,650,125,22,54
70,12,275,398,43,96
70,14,627,373,40,82
70,17,322,453,54,105
70,21,149,703,23,17
70,22,816,122,19,47
70,27,418,182,23,64
70,28,622,367,46,79
70,32,1023,324,43,86
70,38,817,252,33,73
71,1,828,233,28,63
71,2,570,384,46,60
71,3,477,185,27,70
71,4,1090,173,33,48
71,5,50,289,30,86
71,6,947,384,49,92
71,9,626,247,29,72
71,11,642,125,23,55
71,12,266,396,44,98
71,14,628,372,40,82
71,17,317,455,53,104
71,21,149,703,23,17
71,22,808,123,19,47
71,27,407,182,23,65
71,28,624,364,44,77
71,32,1018,325,45,83
71,38,813,252,34,73
72,1,820,235,28,61
72,2,568,383,48,64
72,3,468,185,26,71
72,4,1090,174,32,48
72,5,40,290,30,86
72,6,946,384,50,91
72,9,617,247,29,73
72,11,634,125,23,55
72,12,265,395,37,84
72,14,629,371,40,82
72,17,311,456,52,105
72,21,149,704,22,16
72,22,801,124,19,46
72,27,397,183,23,64
72,28,627,363,45,79
72,32,1012,326,46,84
72,38,810,252,33,73
73,1,812,237,28,59
73,2,561,383,51,68
73,3,458,185,26,71
73,4,1084,175,32,47
73,5,30,291,31,86
73,6,945,385,51,90
73,9,608,247,29,75
73,11,626,126,23,55
73,12,251,394,42,94
73,14,630,370,40,82
73,17,304,458,52,104
73,21,148,704,23,16
73,22,793,125,21,47
73,27,387,183,23,65
73,28,630,361,44,81
73,32,1006,327,48,84
73,38,807,253,33,72
74,1,804,239,27,58
74,2,557,384,52,69
74,3,447,186,26,71
74,4,1080,175,31,48
74,5,20,292,32,87
74,6,944,384,52,91
74,9,598,247,30,78
74,11,617,126,24,55
74,12,241,394,42,94
74,14,630,369,41,82
74,17,297,458,52,104
74,21,148,704,22,16
74,22,787,125,20,47
74,27,377,183,23,65
74,28,627,360,44,83
74,32,1003,328,47,84
74,38,804,253,33,73
75,1,796,241,28,57
75,2,554,385,52,69
75,3,437,185,26,72
75,4,1074,175,32,47
75,5,10,293,32,87
75,6,940,382,54,94
75,9,588,249,31,77
75,11,609,126,23,55
75,12,231,393,43,94
75,14,631,368,41,82
75,17,289,460,54,104
75,21,148,704,21,16
75,22,780,125,21,47
75,27,366,183,23,65
75,28,625,358,45,84
75,32,1000,329,47,83
75,38,801,253,33,73
76,1,787,241,29,58
76,2,551,385,53,70
76,3,426,186,27,72
76,4,1070,174,32,48
76,5,1,294,33,87
76,6,933,381,56,95
76,9,579,250,30,77
76,11,601,126,23,55
76,12,224,393,43,94
76,14,632,367,41,82
76,17,282,461,54,105
76,22,773,124,21,48
76,27,355,183,23,65
76,28,625,357,44,82
76,32,998,329,45,81
76,38,753,257,36,77
77,1,779,241,31,60
77,2,547,385,54,71
77,3,416,186,26,72
77,4,1068,174,33,49
77,5,-3,295,31,87
77,6,929,381,56,95
77,9,569,252,30,76
77,11,592,126,24,55
77,12,214,394,43,93
77,14,633,366,41,82
77,17,276,462,54,104
77,22,766,124,21,48
77,27,345,183,23,66
77,28,628,355,43,81
77,32,991,329,47,83
77,38,747,257,34,76
78,1,771,241,33,61
78,2,545,384,55,72
78,3,405,187,26,72
78,4,1068,173,34,51
78,5,-10,286,34,98
78,6,925,381,55,96
78,9,559,253,30,75
78,11,585,127,22,54
78,12,208,394,44,94
78,14,634,365,41,82
78,17,271,463,55,102
78,22,759,124,22,49
78,27,334,184,24,65
78,28,630,354,43,83
78,32,985,328,49,88
78,38,740,257,35,76
79,1,765,241,34,62
79,2,558,384,44,58
79,3,394,187,26,73
79,4,1064,173,35,52
79,5,-18,285,34,100
79,6,923,381,54,95
79,9,551,254,30,75
79,11,577,127,22,52
79,12,201,395,44,94
79,14,635,364,41,82
79,17,267,463,55,103
79,22,752,125,22,50
79,27,324,184,24,65
79,28,628,353,44,84
79,32,982,330,51,89
79,38,734,256,34,77
80,1,762,242,34,63
80,2,560,384,49,66
80,3,383,188,26,72
80,4,1064,173,34,52
80,5,-27,285,35,101
80,6,919,380,53,95
80,9,543,254,30,77
80,11,568,127,22,54
80,12,193,394,45,96
80,14,636,363,41,82
80,17,265,463,55,104
80,22,745,126,22,49
80,27,314,184,24,66
80,28,630,352,41,80
80,32,981,331,50,90
80,38,728,257,34,76
80,41,1240,308,25,77
81,1,756,244,34,61
81,2,563,384,50,70
81,3,372,188,27,73
81,4,1061,174,33,51
81,5,-35,285,35,102
81,6,915,378,53,97
81,9,534,255,32,78
81,11,559,128,22,54
81,12,184,393,46,97
81,14,637,362,41,82
81,17,260,462,56,107
81,22,738,127,22,48
81,27,303,184,25,67
81,28,635,352,40,76
81,32,981,334,48,87
81,38,721,257,34,77
81,41,1229,310,25,76
82,1,750,244,35,62
82,2,565,385,48,70
82,3,362,189,26,73
82,4,1056,173,33,51
82,5,-43,284,37,104
82,6,913,377,52,98
82,9,526,255,31,79
82,11,550,127,22,55
82,12,175,391,47,98
82,14,638,361,41,82
82,17,255,461,55,108
82,22,731,128,21,47
82,27,293,184,25,67
82,28,638,352,40,77
82,32,978,335,47,88
82,38,715,257,34,77
82,41,1218,311,25,76
83,1,744,244,35,62
83,2,563,384,49,72
83,3,351,189,27,74
83,4,1051,171,35,53
83,5,-51,284,37,105
83,6,911,377,50,98
83,9,517,256,31,79
83,11,541,128,22,55
83,12,168,388,46,98
83,14,639,360,41,82
83,17,247,460,57,111
83,22,723,128,22,47
83,27,282,184,25,66
83,28,636,352,41,77
83,32,973,336,48,87
83,38,709,258,34,77
83,41,1208,312,26,76
84,1,738,244,36,62
84,2,560,383,50,74
84,3,341,190,27,74
84,4,1046,170,37,56
84,5,-59,284,37,106
84,6,909,377,49,97
84,9,508,258,30,79
84,11,532,128,22,56
84,12,160,386,47,97
84,14,640,359,41,82
84,17,240,459,57,112
84,22,715,127,23,49
84,27,272,184,25,67
84,28,632,351,42,79
84,32,967,336,49,88
84,38,703,258,34,77
84,41,1198,313,26,76
85,1,731,245,37,61
85,2,556,381,52,75
85,3,330,191,27,73
85,4,1042,169,38,59
85,5,-68,283,38,108
85,6,907,378,47,95
85,9,499,259,30,79
85,11,523,128,22,56
85,12,153,386,47,97
85,17,234,460,56,110
85,22,707,127,24,51
85,27,261,184,26,67
85,28,631,350,44,77
85,32,962,337,52,90
85,38,697,258,34,78
85,41,1187,314,26,76
86,1,724,245,39,63
86,2,564,380,52,76
86,3,319,191,27,74
86,4,1044,169,37,60
86,5,-76,283,39,109
86,6,906,379,46,94
86,9,490,260,29,79
86,11,513,128,23,56
86,12,148,388,46,95
86,17,228,460,56,110
86,22,699,127,25,52
86,27,250,184,26,67
86,28,630,349,43,75
86,32,960,337,53,91
86,38,690,259,35,77
86,41,1177,314,26,76
87,1,718,246,40,63
87,2,569,379,51,78
87,3,308,191,26,74
87,4,1042,170,36,59
87,5,-84,283,39,110
87,6,903,379,46,93
87,9,480,260,29,79
87,11,504,129,22,55
87,12,142,390,44,94
87,17,223,462,55,108
87,22,692,127,25,52
87,27,238,184,26,67
87,28,632,349,44,75
87,32,959,337,52,92
87,38,684,259,34,78
87,41,1166,316,26,74
88,1,718,247,40,64
88,2,570,379,51,80
88,3,296,191,27,75
88,4,1039,171,34,58
88,5,-92,283,39,111
88,6,898,379,46,93
88,9,470,259,29,80
88,11,493,128,23,56
88,12,133,391,43,94
88,17,219,463,54,108
88,22,685,128,24,51
88,27,226,184,26,68
88,28,638,349,42,75
88,32,965,337,45,81
88,38,678,259,34,78
88,41,1155,317,26,73
89,1,711,248,39,62
89,2,571,379,48,81
89,3,283,191,27,76
89,4,1034,172,33,58
89,5,-100,282,40,114
89,6,892,377,46,92
89,9,460,259,29,80
89,11,482,128,24,57
89,12,123,391,43,93
89,17,215,463,53,109
89,22,677,129,25,50
89,27,213,184,26,68
89,28,637,348,43,76
89,32,968,337,38,71
89,38,653,261,35,76
89,41,1143,317,26,72
90,1,704,250,39,61
90,2,568,379,48,81
90,3,270,191,27,76
90,4,1027,172,33,57
90,5,-109,282,41,115
90,6,885,374,47,95
90,9,448,258,30,81
90,11,472,128,24,57
90,12,112,388,44,97
90,17,207,463,53,111
90,22,669,129,24,50
90,27,201,184,25,67
90,28,634,346,43,77
90,32,962,339,42,80
90,38,645,261,35,77
90,41,1132,318,27,71
90,42,965,382,28,50
91,1,696,249,39,62
91,2,563,378,49,83
91,3,256,190,27,77
91,4,1020,172,32,55
91,5,-117,282,41,116
91,6,878,373,46,93
91,9,437,257,29,82
91,11,461,128,25,57
91,12,100,387,46,99
91,17,197,462,53,112
91,22,661,129,24,50
91,27,187,184,26,68
91,28,634,344,42,73
91,32,962,341,36,70
91,38,638,262,35,76
91,41,1120,319,26,70
91,42,963,386,27,49
92,1,688,248,40,63
92,2,559,377,50,84
92,3,243,191,27,76
92,4,1013,171,33,57
92,5,-125,281,41,118
92,6,872,372,44,93
92,9,425,258,30,82
92,11,451,128,24,57
92,12,91,385,46,98
92,17,188,460,54,115
92,22,651,128,25,51
92,27,174,184,25,68
92,28,640,343,40,70
92,32,953,341,43,88
92,38,623,263,35,73
92,41,1108,320,27,69
92,42,962,387,28,49
93,1,681,248,40,63
93,2,555,376,51,85
93,3,229,190,27,78
93,4,1007,171,34,58
93,5,-133,281,42,119
93,6,865,371,43,92
93,9,413,259,30,82
93,11,441,127,23,57
93,12,81,385,46,97
93,17,178,460,55,116
93,22,641,128,26,52
93,27,161,184,25,68
93,28,641,342,39,71
93,32,948,342,45,92
93,38,613,264,35,73
93,41,1095,320,27,68
93,42,961,389,28,49
94,1,674,247,42,63
94,2,561,375,52,88
94,3,215,191,27,77
94,4,1005,171,32,56
94,5,-141,281,42,120
94,6,858,370,42,92
94,9,400,260,31,81
94,11,429,127,24,58
94,12,73,384,46,96
94,17,170,460,55,116
94,22,632,128,26,53
94,27,147,184,25,68
94,28,639,341,40,73
94,32,942,342,47,95
94,38,604,265,36,72
94,41,1083,320,28,68
94,42,960,390,28,50
95,1,674,247,42,66
95,2,566,376,51,88
95,3,201,191,28,78
95,4,999,172,32,56
95,5,-150,281,43,121
95,6,851,368,40,90
95,9,387,260,32,81
95,11,417,127,24,58
95,12,63,385,47,95
95,17,161,461,54,113
95,22,623,128,27,54
95,27,133,183,25,69
95,28,633,339,41,75
95,32,938,342,48,97
95,38,596,266,35,71
95,41,1070,320,29,68
95,42,959,391,28,50
96,1,671,247,40,66
96,2,567,377,51,89
96,3,187,191,28,79
96,4,996,173,30,54
96,5,-158,280,43,123
96,6,839,366,40,87
96,9,374,260,33,82
96,11,405,126,23,58
96,12,57,385,47,96
96,17,154,462,53,112
96,22,615,128,26,53
96,27,120,183,24,69
96,28,631,337,42,76
96,32,933,342,49,99
96,38,588,266,35,71
96,41,1059,319,29,69
96,42,958,392,28,51
96,43,1253,210,19,60
97,1,666,247,40,67
97,2,564,377,49,90
97,3,173,191,28,78
97,4,990,172,31,56
97,5,-166,280,44,124
97,6,832,365,40,86
97,9,361,259,34,83
97,11,393,126,23,58
97,12,51,387,47,94
97,17,147,464,51,110
97,22,606,128,27,54
97,27,107,183,23,69
97,28,633,334,43,75
97,32,932,343,47,99
97,38,579,267,35,71
97,41,1047,318,30,70
97,42,957,394,29,51
97,43,1247,206,21,65
98,1,658,245,40,69
98,2,560,376,47,91
98,3,159,192,28,77
98,4,985,170,30,55
98,5,-174,280,44,125
98,6,827,364,40,86
98,9,349,258,34,84
98,11,381,126,24,58
98,12,42,385,48,96
98,17,142,464,51,112
98,22,596,128,26,54
98,27,93,183,23,69
98,28,637,333,41,74
98,32,930,344,46,99
98,38,571,267,35,71
98,41,1035,319,30,68
98,42,956,395,29,51
98,43,1243,206,24,67
99,1,650,244,40,70
99,2,555,375,47,94
99,3,144,192,29,78
99,4,977,169,31,58
99,5,-182,279,44,127
99,6,819,363,40,86
99,9,338,258,34,83
99,11,368,126,25,58
99,12,37,384,44,88
99,17,133,464,51,113
99,22,585,127,26,54
99,27,78,183,23,69
99,28,634,332,41,74
99,32,926,345,44,99
99,38,558,260,39,76
99,41,1022,319,31,69
99,42,955,396,29,52
99,43,1241,206,24,67
100,1,641,243,41,71
100,2,550,373,47,96
100,3,129,192,29,79
100,4,967,168,33,61
100,5,-191,279,46,128
100,6,810,360,42,88
100,9,328,258,33,83
100,11,355,126,26,58
100,12,22,383,47,95
100,17,123,462,51,116
100,22,574,127,28,56
100,27,63,183,23,69
100,28,634,330,42,77
100,32,921,347,44,97
100,38,549,260,40,76
100,41,1010,320,31,69
100,42,954,397,29,52
100,43,1236,208,25,65
101,1,632,242,42,72
101,2,544,372,48,97
101,3,114,192,29,79
101,4,960,168,34,62
101,5,-199,279,46,129
101,6,800,357,43,88
101,9,317,258,33,83
101,11,341,126,27,58
101,12,10,380,50,99
101,17,111,461,53,117
101,22,563,128,28,55
101,27,48,183,23,69
101,28,633,328,41,79
101,32,914,346,46,99
101,38,541,259,39,77
101,41,998,320,31,69
101,42,953,398,29,53
101,43,1228,208,27,65
102,1,624,242,43,71
102,2,542,372,49,97
102,3,99,192,29,79
102,4,955,168,33,63
102,5,-207,279,46,130
102,6,793,353,43,88
102,9,305,258,33,84
102,11,327,126,27,57
102,12,3,379,50,100
102,17,101,461,53,117
102,22,553,127,29,57
102,27,33,183,24,69
102,28,631,327,41,79
102,32,908,347,47,98
102,38,532,259,39,78
102,41,985,321,31,68
102,42,952,400,30,53
102,43,1219,208,28,65
103,1,617,242,44,73
103,2,549,373,49,96
103,3,83,192,30,80
103,4,948,170,33,61
103,5,-215,278,46,132
103,6,788,351,44,88
103,9,293,258,32,85
103,11,314,125,28,58
103,12,-2,378,49,101
103,17,91,460,54,117
103,22,545,128,28,56
103,27,18,184,25,68
103,28,632,327,41,76
103,32,905,346,50,101
103,38,523,259,40,78
103,41,972,322,31,67
103,42,951,401,30,53
103,43,1213,209,29,63
104,1,612,243,43,73
104,2,550,374,48,96
104,3,68,192,30,80
104,4,942,170,33,62
104,5,-223,278,47,133
104,6,782,350,43,89
104,9,279,259,33,85
104,11,301,124,28,59
104,12,-8,380,48,100
104,17,82,462,53,116
104,22,538,128,27,56
104,27,5,184,26,68
104,28,635,327,38,74
104,32,901,346,49,100
104,38,515,259,39,78
104,41,960,323,31,67
104,42,950,402,30,54
104,43,1209,210,31,65
105,1,606,245,41,71
105,2,547,376,46,96
105,3,52,191,31,81
105,4,936,171,31,60
105,5,-232,278,48,134
105,6,775,347,43,91
105,9,267,260,32,84
105,11,288,123,29,59
105,12,-13,382,45,100
105,17,74,464,53,115
105,22,528,128,26,55
105,27,-4,182,25,70
105,28,635,327,38,73
105,32,901,344,49,101
105,38,506,259,40,78
105,41,947,324,31,66
105,42,949,403,30,55
105,43,1204,211,32,64
106,1,601,246,40,70
106,2,541,378,44,94
106,3,38,191,31,81
106,4,928,170,31,60
106,5,-240,277,48,136
106,6,767,344,44,94
106,9,254,262,32,82
106,11,277,122,28,59
106,12,-21,381,45,101
106,17,67,465,52,115
106,22,517,127,27,55
106,27,-17,182,25,70
106,28,631,327,38,72
106,32,898,343,48,101
106,38,497,259,40,78
106,41,934,325,31,65
106,42,948,405,31,54
106,43,1201,211,32,63
107,1,595,246,39,70
107,2,537,378,43,94
107,3,23,192,31,81
107,4,920,169,31,60
107,5,-248,277,48,138
107,6,761,341,42,91
107,9,240,262,34,82
107,11,266,123,27,58
107,12,-29,381,45,102
107,17,60,466,51,115
107,22,506,127,27,56
107,27,-30,182,26,71
107,28,628,326,39,71
107,32,897,342,48,101
107,38,489,259,40,78
107,41,922,325,31,65
107,42,947,406,31,55
107,43,1197,212,33,62
107,46,1222,260,50,70
107,47,1254,207,14,62
108,1,587,245,39,71
108,2,531,376,44,98
108,3,9,191,31,83
108,4,911,168,34,62
108,5,-256,277,49,139
108,6,754,339,40,85
108,9,226,262,35,83
108,11,254,123,27,58
108,12,-37,381,45,102
108,17,50,465,51,117
108,22,495,128,27,56
108,27,-43,181,26,72
108,28,627,325,40,72
108,32,890,333,52,109
108,38,471,257,41,80
108,41,910,326,31,64
108,42,946,407,31,55
108,43,1190,211,35,65
108,46,1213,256,53,75
108,47,1251,206,14,61
109,1,579,243,40,73
109,2,525,375,45,98
109,3,-4,191,30,85
109,4,904,168,35,63
109,6,747,337,39,84
109,9,213,262,35,83
109,11,241,122,27,60
109,12,-45,380,46,103
109,17,39,465,50,118
109,22,486,128,27,56
109,27,-56,181,26,72
109,28,624,325,40,72
109,32,886,329,53,114
109,38,463,259,41,78
109,41,898,326,31,64
109,42,945,408,31,56
109,43,1184,211,34,62
109,46,1206,255,53,75
109,47,1248,206,13,58
110,1,572,242,42,73
110,2,520,374,47,97
110,3,-18,191,30,85
